hi_int_prncp_pd,out_prncp_inv,loan_amnt,int_rate,term
0,0,10300,14.46,60
0,0,35000,11.53,36
1,8950.17,10000,10.56,60
0,6395.4,12800,7.35,36
0,0,8000,12.29,36
0,0,6500,9.93,36
0,0,6000,19.03,36
1,30570.36,36000,30.75,60
1,15559.73,18000,12.13,60
0,1946.84,2500,10.56,36
0,0,6025,8.39,36
1,6463.52,7500,14.47,36
0,0,7500,13.53,36
0,0,6000,6.99,36
0,22238.89,31000,7.34,36
0,0,12000,10.15,36
1,12555.91,30000,18.25,60
0,2839.38,23500,8.59,36
0,0,15000,13.65,36
0,0,1000,6.71,36
0,0,10150,19.52,60
0,16469.24,20000,7.84,36
0,4954.01,12000,10.91,36
1,12775.84,19200,13.99,60
0,0,12000,22.45,60
0,0,12000,9.49,36
1,15024.3,35000,10.64,60
0,0,9175,13.18,36
0,0,15000,7.35,36
0,6708.31,11000,7.35,36
0,0,10000,13.67,60
0,0,14400,7.89,36
1,5387.78,15000,10.99,60
0,0,19200,8.39,36
0,0,8000,6.03,36
0,6885.93,16000,11.44,36
0,0,11200,19.99,60
1,1115.37,4350,24.99,36
0,0,20000,7.99,36
0,0,35000,25.49,36
0,0,5000,10.75,36
1,166.46,5000,12.99,36
0,0,7625,13.98,36
1,4235.04,5000,18.94,36
0,0,15000,12.59,36
0,0,16800,11.99,60
0,0,10000,12.85,36
0,0,14300,12.85,36
0,7448.14,20000,11.44,36
0,0,4000,16.99,36
0,0,20000,17.09,36
0,5153.82,8000,9.44,36
0,10032.65,18000,7.97,36
0,0,5000,9.93,36
0,0,27000,10.15,36
1,12021.7,21000,14.46,60
1,7628.87,10000,14.07,36
1,25971.46,31000,14.47,36
0,0,14000,9.17,36
0,11520.82,30000,14.99,36
0,0,14000,16.99,60
0,0,11000,11.44,36
0,0,15875,22.9,60
0,3054.6,3500,6.67,36
1,11727.5,35000,13.33,60
1,6768.16,10000,10.49,60
0,0,10000,8.49,36
0,2446.65,3500,18.06,36
0,0,25000,10.15,36
0,0,4900,13.33,36
1,17914.43,20000,16.01,60
0,0,20000,13.99,36
0,0,24000,17.27,60
1,8738.3,32000,12.69,60
1,8621.85,9000,18.94,36
0,0,20000,13.59,36
1,25651.49,32000,15.05,60
1,4656.31,8000,7.21,36
0,31874.76,40000,26.3,60
0,0,21000,10.15,60
1,8823.01,10000,10.9,60
0,0,8000,13.49,36
0,0,12925,16.55,36
0,0,16000,8.39,36
0,4388.78,5000,9.58,36
0,8542.69,10000,10.47,36
0,4867.77,12000,12.74,36
0,0,30000,12.99,36
0,0,10000,7.26,36
0,0,25525,23.43,60
0,0,18000,9.67,36
1,6712.61,12000,16.02,36
0,0,10800,21.49,60
0,11636.44,15000,9.43,36
0,11734.14,20000,13.59,36
0,5769.58,10000,7.97,36
0,1511.93,4000,13.99,36
0,21894.11,25000,8.46,36
1,11626.2,16000,16.99,60
0,598.23,10000,5.32,36
0,0,29850,13.98,36
0,0,16000,13.99,60
0,0,28800,14.65,60
0,0,22950,19.99,36
0,1958.89,3000,11.99,36
0,0,10800,14.49,60
0,0,10000,18.25,36
0,0,20000,20.2,60
0,0,18000,18.99,60
1,5069.25,15200,17.99,36
0,4524.18,6000,10.9,36
0,0,8950,14.99,36
0,0,15000,7.21,36
0,0,24000,8.39,60
0,5671.11,7000,13.06,36
0,7348.68,18000,13.49,36
0,0,4000,5.32,36
0,0,35000,15.61,36
0,0,22800,21.99,60
0,0,10000,5.32,36
0,12868.36,36000,8.24,36
0,0,20000,13.99,60
0,0,29750,18.99,60
0,0,7000,13.33,36
0,0,21000,6.49,36
0,4981.17,15000,8.24,36
0,0,1200,17.27,36
0,0,2925,11.22,36
0,0,7000,12.99,36
0,0,16000,9.17,36
0,16957.37,24000,15.99,60
0,0,13250,16.29,60
0,10281.84,30000,11.49,36
1,1650.25,5000,17.99,36
0,0,32275,11.98,36
0,0,19000,13.99,60
0,0,20000,14.31,36
0,0,18000,6.39,36
0,0,4000,14.65,36
1,9044.84,10000,11.06,36
0,18721.06,20000,11.06,60
0,0,16000,6.24,36
0,0,6600,9.17,36
0,0,10875,19.19,60
0,0,8000,6.49,36
1,37751.78,40000,16.14,60
0,13516.53,20000,10.91,36
0,2826.12,6000,12.62,36
0,0,10000,21.7,60
0,0,12000,6.97,36
0,0,20000,8.49,36
0,0,1200,15.99,36
0,0,28000,9.99,60
0,0,1000,10.42,36
0,7094.76,20000,10.42,36
0,0,16000,12.29,60
0,0,6000,10.15,36
0,9745.25,25000,8.24,36
0,0,20000,9.99,60
1,3834.07,14400,15.61,60
0,0,4800,11.99,36
0,0,8075,11.49,36
0,0,20000,19.22,60
0,0,30000,12.29,60
1,13913.4,14400,26.31,60
0,0,1800,9.17,36
0,4342.43,6000,9.43,36
0,0,7000,16.29,36
0,0,18250,17.14,36
0,3879.24,8000,10.91,36
0,11177.06,14200,14.47,36
1,4140.08,4500,23.4,36
0,3299.25,9600,11.44,36
0,495.07,3000,13.99,36
0,0,10000,13.49,36
1,10827.13,35000,22.35,60
0,0,20000,11.55,60
1,11656.66,15000,12.62,60
0,3465.59,9000,12.74,36
0,5433.08,7000,9.58,36
1,4249.57,5000,20.39,36
0,0,12000,13.65,60
0,0,23000,17.99,60
0,0,35000,9.17,36
0,0,16000,7.12,36
0,3161.57,6000,7.21,36
1,3445.84,10550,15.61,60
0,28103.59,32000,9.43,60
0,0,22900,7.62,36
0,0,5100,29.49,36
0,6292.84,10500,11.99,36
0,0,23050,16.29,60
0,0,5000,8.18,36
0,14555.99,16000,21.85,60
1,33327.07,40000,12.62,60
1,8925.04,10000,19.42,60
0,0,3900,12.05,36
0,0,20000,5.32,36
0,0,12000,11.39,36
0,0,7500,12.49,36
0,0,26000,16.01,36
0,0,24000,13.67,60
0,0,8000,19.52,36
0,2487.68,3000,10.47,36
0,0,5000,12.74,36
1,9552.82,30000,13.99,60
0,939.74,4800,13.49,36
0,0,20000,8.38,36
0,4753.15,5000,8.19,36
0,6880.88,8000,13.56,36
1,7426.36,16000,5.32,36
0,0,10500,15.61,36
0,0,4000,9.17,36
0,0,20000,5.32,36
0,0,20000,15.99,36
0,0,15000,10.99,60
0,6202.76,11500,10.42,36
0,20484.45,23000,10.47,36
0,6938.74,10000,10.91,36
0,0,2000,16.02,36
0,0,10000,9.99,36
0,0,5775,13.99,36
0,4504.79,5000,8.46,36
0,0,12000,9.67,36
0,0,15000,17.86,60
0,6207.55,10000,10.42,36
0,0,18000,10.49,60
0,6772.61,10000,9.93,36
0,0,20000,11.99,60
0,0,15000,15.31,36
0,0,16000,10.49,60
0,12634.12,14000,7.84,60
0,1467.96,12000,7.39,36
0,0,15000,16.02,36
0,0,32000,17.09,60
0,0,20000,10.15,60
0,0,12000,11.99,36
0,14286.63,15000,10.72,36
0,0,18000,30.75,60
0,0,6000,9.75,36
0,0,12000,7.89,36
0,1127,5000,12.79,36
1,16947.77,25000,18.99,60
0,3484.19,12000,13.99,36
1,4720.16,21800,15.99,60
0,0,10000,11.49,36
0,0,20825,13.49,36
1,18955.06,20000,18.94,60
0,0,18000,7.97,36
0,0,20800,11.49,36
0,0,5000,9.99,36
0,2860.52,5000,11.99,36
0,0,3200,9.43,36
0,7456.1,8000,6.46,36
0,0,6000,12.29,36
0,0,26400,10.91,36
0,31030.65,40000,9.43,36
0,0,6000,11.53,36
0,6997.21,20000,12.69,60
0,593.17,1800,7.49,36
1,38007.02,40000,7.56,36
1,8580.98,10000,16.01,60
1,1985.88,15000,13.35,60
0,0,5000,15.31,36
0,0,28000,14.31,60
0,16282.97,28000,7.07,36
0,0,12000,8.39,36
0,0,5800,16.99,36
1,3176.89,28000,14.49,60
0,0,12000,16.02,60
1,16900.7,35575,15.99,36
0,0,12000,19.52,60
0,0,26125,13.67,36
1,19682.52,25000,18.06,60
0,0,18000,11.99,36
1,4017.86,28000,17.57,60
0,0,18200,15.05,36
0,0,9200,14.99,36
0,0,25450,21.7,60
0,2322.69,8000,13.99,36
0,2831.76,5000,10.42,36
0,0,6575,7.26,36
1,21571.46,22500,7.84,60
0,35163.64,40000,10.47,36
0,15196.5,16000,7.02,36
0,0,20000,14.49,60
0,3888.72,20800,9.49,36
1,5426.9,6000,11.06,36
0,10892.43,15050,9.43,36
0,0,30000,12.74,36
0,0,4000,8.19,36
0,5317.49,15000,15.05,60
0,0,12000,11.99,60
0,0,10000,16.99,36
0,0,16000,19.03,60
0,27242.32,35000,10.41,36
0,0,25000,7.39,36
0,0,1000,13.18,36
0,0,15000,10.99,36
0,0,7750,21.48,36
0,0,24250,23.99,60
0,0,6000,11.44,36
0,0,10300,11.67,36
0,0,20000,10.78,36
0,2829.97,10000,11.49,36
0,0,5000,9.99,36
0,6626.66,25000,15.99,36
0,0,19000,5.32,36
0,1468.95,2000,21.45,36
0,1908.92,7200,5.32,36
1,11464.85,12000,15.02,36
0,0,15000,12.79,36
0,7411.34,16000,12.74,36
0,9710.49,12000,13.56,60
0,0,4400,9.93,36
0,0,25000,6.24,36
0,0,21000,20,36
0,0,33575,11.99,36
0,0,10000,9.99,36
0,0,6000,13.49,36
0,0,6000,10.99,36
0,5214.74,12000,12.74,36
0,0,4000,23.88,36
0,0,10000,7.26,36
0,0,12000,12.99,36
0,0,10000,6.24,36
0,0,14000,17.86,60
1,28399.38,30000,25.34,60
0,0,20000,14.85,60
0,0,4000,12.74,36
1,6024.46,10850,19.99,60
0,5743.95,10000,12.62,36
0,4747.77,6000,5.31,36
1,13303.78,15000,12.61,60
0,4766.23,12000,8.18,60
0,5009.74,12000,7.99,36
1,23670.42,30000,14.52,36
1,18721.03,20000,30.17,60
0,0,23000,10.33,60
0,6207.55,10000,10.42,36
1,25124.51,30000,9.93,60
0,0,15000,7.21,36
0,1052.5,1800,7.97,36
0,0,11000,15.99,60
1,8800.26,25600,11.53,60
0,0,12000,11.44,36
0,0,6000,10.49,36
0,0,8000,7.89,36
0,0,19900,18.25,60
0,6015.26,15000,5.32,36
0,0,13000,10.99,36
1,24128.19,35000,15.05,36
0,0,7000,10.99,36
0,0,12500,5.93,36
0,3887.19,5000,10.07,36
0,0,9600,6.49,36
1,11618.06,16000,14.08,60
0,0,8050,22.39,36
0,0,25000,6.08,36
0,3528.79,8650,5.32,36
0,0,3500,14.99,36
0,0,22000,6.24,36
1,5679.32,10000,10.99,60
0,0,2000,12.99,36
1,18624.7,20000,13.56,36
0,0,6000,10.15,36
0,11737.43,13075,6.11,36
1,1202.55,2000,20,36
0,0,5000,25.49,36
0,4677.78,10000,13.99,36
1,2375.84,3750,14.08,36
0,0,10000,5.32,36
0,23890.24,30000,10.42,60
0,1176.99,35000,13.67,36
1,919.21,15000,6.97,36
0,4006.8,10075,10.49,36
0,0,28000,7.89,36
0,0,9000,7.26,36
0,0,22000,17.14,60
0,0,40000,13.58,60
0,0,12000,9.49,36
0,0,10000,12.05,36
0,0,16800,11.53,36
0,0,5000,9.17,36
0,0,3650,23.99,36
0,1210.1,10000,6.49,36
0,0,5000,6.24,36
1,14899.77,16000,13.56,36
1,4315.5,8000,10.42,36
0,0,5000,13.33,36
0,24899.41,40000,10.91,36
0,8425.31,12000,10.9,36
0,0,7975,7.69,36
0,0,14500,8.19,36
0,0,35000,15.61,36
0,0,2000,7.49,36
0,0,13600,7.89,36
0,0,11475,14.16,36
0,0,8400,9.17,36
0,0,6000,11.99,36
0,8627.08,15000,5.32,36
0,0,1800,7.59,36
0,0,24250,24.5,36
0,24948.99,29000,12.61,60
0,24693.21,35000,11.98,36
0,35908.02,40000,6.11,36
0,0,16800,10.15,60
0,2974.96,8400,14.99,36
0,0,9175,12.62,36
0,1856.97,3000,9.93,36
0,0,18000,9.75,36
1,13327.26,25000,16.29,60
0,0,3000,10.99,36
0,0,4500,12.49,36
0,0,5000,12.79,36
0,0,22000,13.18,60
0,3537.08,7150,13.59,36
1,7812.3,18000,8.49,60
0,0,17000,9.75,60
0,0,20000,11.99,60
0,0,5200,17.86,36
0,0,4200,7.07,36
0,0,20000,6.89,36
0,0,10000,13.66,36
0,2694.02,5000,10.42,36
0,5102.31,6000,8.46,36
1,31641.91,35000,19.42,60
0,0,24000,9.99,60
1,7109.85,25000,10.99,60
0,0,8000,11.53,36
0,0,10275,22.74,60
0,11809.95,24000,5.32,36
0,0,16000,11.49,36
0,4126.14,25000,13.99,36
0,30420.66,38275,6.71,36
0,0,9000,14.65,36
0,0,12000,13.33,36
0,7730.73,12000,9.44,36
0,0,12000,13.53,36
1,11008.55,14400,19.03,60
0,0,12800,12.99,60
0,0,5000,10.49,36
0,0,20000,12.59,36
0,0,2000,7.99,36
0,0,2700,10.99,36
0,0,6000,9.17,36
0,0,10000,6.49,36
1,4556.58,5000,16.14,36
1,8471.82,15500,8.99,60
1,16272,20000,14.52,36
0,0,12000,7.62,36
0,0,14000,6.92,36
0,24163.09,30000,12.62,60
0,0,4500,9.99,36
1,4426.45,10000,14.99,36
0,0,20000,6.99,36
0,0,28000,14.31,60
0,4582.83,10000,11.39,36
1,6632.43,12000,22.45,60
0,0,12000,8.9,36
1,6563.16,12000,12.62,36
1,3631.17,4000,13.56,36
1,12019.62,15000,19.42,36
0,0,22800,16.02,60
0,0,25000,7.89,36
0,13520.98,35000,7.24,36
0,0,5000,12.62,36
0,0,8000,12.62,36
0,0,35000,17.86,60
0,10017.54,13500,6.71,36
0,0,24000,9.17,36
0,0,25150,11.53,60
0,0,15000,18.99,60
0,251.78,2800,14.49,36
0,690.72,7500,7.39,36
0,0,10250,24.85,60
0,0,2400,6.99,36
0,0,3000,18.99,36
0,15592.77,18000,16.91,36
0,0,7800,8.49,36
0,0,10000,13.49,36
0,0,11150,17.86,36
0,0,10000,7.99,36
0,0,6000,12.29,36
0,0,15400,19.03,60
1,16443.73,21000,17.09,60
0,0,15000,9.49,36
1,19414.91,20000,20.89,60
1,7998.84,15000,21.97,60
1,13736.53,18000,14.07,36
0,17318.14,19500,13.06,60
0,0,4200,30.74,36
0,0,28750,11.44,36
0,4830.09,10000,10.42,36
0,6815.28,30000,13.49,36
0,0,25000,15.31,36
0,0,8400,13.66,36
0,0,10000,16.55,36
0,0,5525,17.57,36
0,0,4000,17.57,36
0,0,6025,18.49,36
1,1250.58,4000,11.39,36
0,0,15000,15.31,36
0,0,1400,10.99,36
0,0,20000,14.85,36
1,9490.98,11000,15.02,36
0,0,9000,14.08,36
1,7765.02,18000,19.99,36
0,0,9500,7.12,36
0,0,1500,13.18,36
0,0,35000,19.03,60
0,21794.99,25000,6.11,36
0,0,20000,14.31,60
0,0,30000,5.32,36
0,0,25000,13.33,36
0,0,5600,7.99,36
0,2291.61,8400,7.99,36
0,0,9000,12.29,36
0,0,1700,8.39,36
0,4593.44,20000,14.49,36
0,0,4375,15.77,36
0,0,15875,22.9,60
0,6120.62,10000,7.97,36
0,0,5000,9.75,36
0,0,5000,7.12,36
1,32939.1,36000,13.56,60
1,4823.94,9600,9.44,36
0,0,10000,9.17,36
1,18222.21,25075,25.49,60
0,0,20000,7.39,36
1,19559.34,20000,16.14,60
0,0,10000,8.19,36
0,0,7500,17.99,36
1,9570.42,18000,16.02,36
1,3142.41,5000,12.62,36
0,0,10950,13.66,60
1,8607.84,12000,9.44,60
1,20156.71,25625,13.58,36
0,0,15000,21.45,36
1,23471.2,24000,16.14,60
0,0,12000,18.25,36
0,0,12000,10.99,36
0,0,3500,8.19,36
0,0,12000,17.86,36
1,9233.73,12000,14.08,60
1,5507.86,10000,13.59,36
0,14640.26,15000,12.98,60
0,0,8400,7.97,36
1,12844.97,15000,11.55,36
0,0,16000,18.99,60
0,0,6000,11.53,36
0,0,10000,11.67,36
0,0,2175,21.18,36
0,0,20000,7.9,36
0,3414.4,4000,10.08,36
0,6234.32,40000,12.79,36
1,1778.17,4300,14.99,36
0,8347.75,14575,17.27,60
1,9178.4,12000,9.93,60
0,0,6500,10.75,36
0,0,35000,9.76,36
0,9801.65,11200,17.47,60
0,0,1600,16.29,36
0,0,34700,30.65,60
0,0,10000,11.49,36
0,0,15000,11.53,36
0,0,10000,12.79,36
0,0,5500,6.24,36
0,12467.36,21000,10.42,36
0,0,12000,9.16,36
0,0,10000,7.07,36
0,0,10000,7.35,36
0,8615.14,10000,6.11,60
0,0,2200,21.85,36
0,0,12000,13.98,36
0,14080.87,16000,11.06,36
1,8752.03,12800,15.05,36
0,0,6000,7.26,36
0,0,6600,7.49,36
1,8708.04,10000,16.01,60
0,0,20500,22.4,36
0,0,32000,11.67,60
0,0,5600,11.53,36
0,604.55,6000,14.46,36
0,0,10000,9.17,36
1,696.71,2400,13.99,36
0,0,21000,10.49,36
0,0,10000,15.61,60
0,6132.44,12000,10.42,36
0,448.4,7500,5.32,36
1,8361.36,10000,17.09,60
0,0,15000,12.29,60
1,4281.34,35000,7.39,36
0,2770.95,4000,7.97,36
0,0,15000,7.89,36
0,7366.33,18000,7.26,60
0,0,17500,12.88,36
0,0,18400,15.41,36
1,8394.19,9000,15.02,36
0,0,18000,7.89,36
0,0,18400,22.7,60
0,0,25000,20.49,60
0,578.09,16000,15.31,36
0,0,10000,14.08,36
0,0,35000,30.75,60
0,0,5000,5.32,36
0,0,12000,9.16,36
0,0,5000,14.99,36
0,316.02,10000,9.16,36
0,0,8000,13.33,36
0,0,21600,13.66,36
0,0,5000,7.99,36
0,0,25000,12.49,36
1,11910.39,28800,10.99,60
0,0,17625,17.57,36
0,0,16000,13.44,60
0,0,10200,18.54,36
1,9856.64,10400,18.94,60
0,1637.54,5000,15.99,36
0,4940.76,6000,7.84,36
0,0,17600,7.69,36
0,0,10000,12.74,36
0,1014.24,2100,10.42,36
0,0,24000,7.49,36
0,0,25000,15.59,36
0,0,15000,11.67,36
0,0,18000,13.99,36
0,0,16000,10.99,60
0,2757.73,4800,12.62,36
0,8329.9,18000,12.62,36
0,774.97,1200,9.93,36
0,0,20000,7.49,36
0,0,24000,19.99,60
0,871.15,10000,6.97,36
0,0,6400,9.16,36
0,0,35000,17.57,36
0,3237.9,5000,10.42,36
1,15949.55,35000,18.2,60
0,0,8800,13.49,36
0,0,4000,13.33,36
0,0,6000,15.31,36
0,0,14900,13.98,36
1,9911.92,11000,13.06,60
0,0,35000,13.44,60
1,9403.12,12000,14.08,60
0,0,3200,13.49,36
0,0,12000,5.32,36
0,0,10000,23.4,60
0,0,16000,11.48,36
0,0,9600,13.59,36
0,0,6000,12.69,36
0,0,35000,8.24,36
1,6634.76,10500,13.59,36
0,0,15250,8.9,60
0,3499.85,8000,13.49,36
0,0,30000,12.29,36
0,0,6000,13.65,36
0,0,35000,19.99,60
0,6587.66,8000,7.84,36
0,11374.85,25000,10.49,36
0,0,35000,9.17,36
0,0,7075,16.99,36
0,0,21275,16.55,60
0,5398.92,7200,9.43,36
0,0,10000,6.89,36
0,0,6000,12.62,36
0,0,17600,10.99,36
0,0,28000,19.52,60
0,16260.03,19200,6.67,36
1,1338.93,1500,18.94,36
1,17727.95,20000,15.02,36
0,0,4200,16.55,36
1,2032.43,8400,7.49,36
0,0,15000,6.89,36
0,19753.3,32000,9.44,36
0,0,30000,19.42,60
0,21458.91,23500,6.11,60
0,0,15600,25.78,60
1,1881.61,5000,12.74,36
1,9403.12,12000,14.08,60
0,6107.56,8100,10.9,36
1,1696.38,8000,13.49,36
0,0,12000,15.61,60
0,0,20000,10.42,36
0,0,10000,14.08,60
1,12959.55,14000,18.94,60
0,0,23650,16.99,60
0,875.74,2800,11.44,36
0,0,25000,8.39,36
0,111.41,3500,9.75,36
0,0,5000,11.22,36
0,0,10000,11.39,36
0,6328.94,19200,7.49,36
0,23734.23,25000,6.46,36
1,25661.99,30000,11.06,36
0,0,3600,11.99,36
0,0,8000,15.31,36
0,0,18000,6.89,36
0,0,25000,6.24,36
0,10501.13,31700,7.99,36
0,0,15000,11.44,36
0,0,18800,23.43,60
0,0,10400,12.88,60
0,1685.03,2400,10.91,36
0,0,20000,13.99,36
0,0,10000,7.62,36
0,3887.9,4200,8.19,36
0,0,14000,11.99,36
0,2206.5,5500,11.49,36
1,33696.07,37000,11.55,60
1,18021.76,20000,13.06,60
0,0,12000,8.24,36
0,0,25000,8.39,36
0,7074.13,20000,9.99,60
0,0,25000,15.61,60
0,0,20000,15.31,60
0,0,17000,14.08,60
0,0,10000,7.39,36
0,0,14950,12.69,36
0,0,6000,12.29,36
0,0,9600,12.29,36
0,0,8000,7.07,36
0,0,15000,13.98,36
0,0,14100,11.99,36
0,0,18000,16.02,36
0,0,8000,5.32,36
0,0,25000,13.33,60
0,0,10000,16.02,36
0,0,23000,6.03,36
1,38479.37,40000,11.06,60
0,7966.46,10000,7.46,36
0,0,10000,14.07,60
0,5128.39,10000,10.91,36
1,18582.74,24000,11.99,60
1,9780.5,21000,19.52,60
0,11036.21,13000,17.09,60
0,3724.53,6000,10.42,36
0,0,10375,13.67,36
0,0,10500,9.17,36
0,0,5400,18.06,36
0,0,10000,11.67,36
0,0,12000,10.42,60
0,0,15000,7.89,36
0,3165.88,4000,15.49,36
0,1018.07,3600,11.44,36
0,0,35000,25.83,60
0,0,5225,10.49,36
0,0,33600,9.75,36
0,0,15000,6.24,36
0,0,16000,16.29,36
0,4028.05,25000,9.17,60
0,0,14000,9.49,60
1,4244.88,5000,19.92,36
0,0,17000,12.29,36
0,0,7000,10.49,36
0,0,8000,10.99,36
0,0,3000,16.29,36
0,0,4000,18.99,36
0,0,12000,11.99,36
0,0,3000,11.44,36
1,11909.59,14400,21.45,60
1,7973.9,20000,11.53,60
0,0,20000,6.89,36
0,8337.56,15000,14.46,60
0,1911.13,12000,10.99,36
1,8108.65,10000,10.42,60
0,0,15000,9.16,36
0,3561.65,14400,9.49,36
0,0,8000,12.49,36
1,24168.08,30000,16.02,60
0,5268.61,12000,13.99,36
0,0,15000,12.88,60
0,0,16000,9.67,36
0,0,6000,16.99,36
1,15732.1,20000,13.58,36
1,21507.78,25000,12.61,60
0,0,12000,16.55,60
0,0,15000,10.99,36
0,0,30000,7.39,36
0,0,24000,8.39,36
0,0,8000,20.5,36
0,0,14300,6.49,36
0,34871.98,40000,6.11,36
1,17370.1,35000,13.99,36
1,6387.46,7500,15.02,36
0,0,6500,7.46,36
0,0,5000,7.49,36
1,6959.22,8000,18.94,36
0,0,10000,9.99,36
0,3567.37,5000,6.07,36
0,1528.16,12075,20.2,60
0,2561.58,10000,12.74,36
0,0,33000,7.62,36
0,0,8000,9.49,36
1,11330.65,19200,9.44,36
0,0,14000,15.61,36
0,0,1000,20,36
0,0,35000,7.89,36
1,8299.53,12000,15.99,60
0,13186.35,15000,10.47,36
0,0,10000,7.99,36
0,0,16000,29.99,60
0,0,30375,12.69,36
0,13629.15,20000,12.62,36
0,11364.92,12000,18.45,60
1,26230.54,28000,18.94,60
0,0,8000,12.99,36
1,9768.82,35000,13.99,60
0,0,15000,13.99,36
0,0,3000,11.39,36
0,0,8000,7.59,36
0,0,16000,28.69,60
1,3887.2,5000,10.07,36
1,19466.28,22100,30.79,60
0,0,35000,12.49,36
1,12789.85,22400,11.49,60
1,7558.73,10000,20.39,36
0,2832.42,10000,11.49,36
0,5367.64,8000,9.44,36
0,0,10000,10.49,60
1,12605.41,14000,26.77,60
0,0,15000,14.99,36
0,0,8000,13.49,36
0,0,8000,10.99,36
0,0,35000,14.65,36
1,10056.09,29500,10.99,60
1,10782.76,20000,8.99,60
0,0,7000,15.61,36
0,0,24000,14.49,60
0,0,3000,24.99,36
0,2710.95,7200,12.74,36
1,12181.22,15000,23.87,36
0,7989.08,8400,8.81,36
0,0,5000,17.1,36
0,0,6300,11.49,36
1,9732.51,10000,8.81,60
0,0,20000,9.49,36
0,0,24000,21.49,60
0,2566.89,5000,10.91,36
0,0,10000,15.99,36
0,0,25000,12.74,36
1,11272.17,30000,13.99,60
0,9706.72,10500,7.02,36
0,0,7000,13.99,36
0,0,20000,8.99,36
0,0,18000,11.99,36
1,23936.17,25000,17.97,60
0,0,16000,15.61,60
0,0,21600,14.3,60
0,6977.26,23175,7.49,36
1,11596.1,18000,9.44,36
1,13365.11,18000,28.69,60
0,0,14650,30.89,60
0,0,25000,7.89,36
0,0,6500,6.89,36
0,0,19200,7.39,36
0,0,15000,21.45,60
0,0,24000,6.24,36
1,4784.15,12000,11.53,60
0,0,20000,14.46,36
0,0,12000,12.69,36
0,0,10800,19.19,60
0,0,35000,18.25,36
1,9431.78,10000,6.67,60
0,0,2400,20,36
0,0,25600,7.49,36
1,37686.03,40000,15.02,60
0,0,11400,9.99,36
0,0,28000,18.25,60
0,0,22000,9.17,60
0,0,4000,6.89,36
0,0,6000,6.68,36
0,0,14675,24.08,60
0,11480.23,28000,13.99,36
0,0,18975,12.49,36
0,0,10500,7.39,36
1,6518.62,7000,13.56,36
