carID,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize
16758,ford, Edge,2017,Semi-Auto,24224,Diesel,150,48.3188,2
15655,ford, Edge,2017,Automatic,23318,Diesel,145,48.5350,2
14637,ford, Edge,2017,Automatic,31000,Diesel,145,48.8920,2
13600,ford, Edge,2016,Automatic,44224,Diesel,160,48.8812,2
15621,ford, Edge,2016,Manual,11655,Diesel,160,48.6443,2
15276,ford, Edge,2016,Semi-Auto,15727,Diesel,160,49.0741,2
14743,ford, Edge,2017,Manual,11841,Diesel,145,48.8701,2
19426,ford, Edge,2017,Manual,15500,Diesel,150,48.7380,2
17755,ford, Edge,2016,Semi-Auto,21843,Diesel,160,48.9013,2
14216,ford, Edge,2016,Manual,29808,Diesel,160,48.8291,2
15862,ford, Edge,2017,Automatic,10088,Diesel,145,48.7249,2
13209,ford, Edge,2017,Automatic,30255,Diesel,165,48.7069,2
17311,ford, Edge,2017,Manual,48867,Diesel,160,48.6675,2
19459,ford, Edge,2016,Automatic,28746,Diesel,160,48.2794,2
18033,ford, Edge,2018,Manual,4974,Diesel,145,48.6111,2
12823,ford, Edge,2017,Automatic,41000,Diesel,145,49.1159,2
15697,ford, Edge,2018,Manual,17478,Diesel,145,48.8517,2
15274,ford, Edge,2016,Semi-Auto,18702,Diesel,160,48.2343,2
14808,ford, Edge,2017,Manual,22457,Diesel,145,48.8609,2
18848,ford, Edge,2016,Automatic,20028,Diesel,160,48.8970,2
15927,ford, Edge,2017,Automatic,35000,Diesel,150,48.5268,2
17990,ford, Edge,2017,Automatic,27471,Diesel,150,48.6949,2
16078,ford, Edge,2017,Automatic,26405,Diesel,145,48.6400,2
16363,ford, Edge,2018,Manual,22068,Diesel,145,48.7507,2
15028,ford, Edge,2017,Semi-Auto,4426,Diesel,145,48.7174,2
18395,ford, Edge,2018,Semi-Auto,26602,Diesel,145,48.6995,2
18481,ford, Edge,2017,Manual,53204,Diesel,160,48.2923,2
12757,ford, Edge,2016,Manual,77137,Diesel,160,48.5018,2
12252,ford, Edge,2017,Manual,19175,Diesel,150,48.7141,2
12599,ford, Edge,2016,Manual,28366,Diesel,160,48.8997,2
14296,ford, Edge,2017,Semi-Auto,34399,Diesel,160,49.0831,2
15534,ford, Edge,2016,Manual,48585,Diesel,160,48.7315,2
14803,ford, Edge,2017,Manual,22930,Diesel,160,48.4063,2
14531,ford, Edge,2018,Semi-Auto,35482,Diesel,145,48.7234,2
14198,ford, Edge,2017,Manual,31325,Diesel,160,48.9097,2
13078,ford, Edge,2016,Semi-Auto,30265,Diesel,160,48.4600,2
18839,ford, Edge,2017,Manual,22168,Diesel,145,48.6976,2
12058,ford, Edge,2018,Semi-Auto,9412,Diesel,150,47.9248,2
12997,ford, Edge,2017,Semi-Auto,25725,Diesel,145,47.6375,2
14041,ford, Edge,2017,Manual,21213,Diesel,150,48.0894,2
19574,ford, Edge,2018,Automatic,20318,Diesel,145,47.7725,2
17217,ford, Edge,2018,Automatic,12145,Diesel,145,48.0018,2
15472,ford, Edge,2017,Automatic,26818,Diesel,145,48.2210,2
15816,ford, Edge,2018,Manual,26531,Diesel,145,47.9742,2
14050,ford, Edge,2018,Automatic,13712,Diesel,145,47.9189,2
18333,ford, Edge,2017,Semi-Auto,34270,Diesel,145,47.8952,2
17520,ford, Edge,2016,Semi-Auto,28860,Diesel,200,47.7048,2
15916,ford, Edge,2016,Automatic,52000,Diesel,200,47.9621,2
15279,ford, Edge,2017,Semi-Auto,15349,Diesel,200,47.9814,2
19209,ford, Edge,2018,Automatic,8633,Diesel,145,47.9466,2
14541,ford, Edge,2017,Semi-Auto,43745,Diesel,200,47.6468,2
12113,ford, Edge,2018,Semi-Auto,19364,Diesel,145,47.9662,2
14795,ford, Edge,2017,Semi-Auto,14143,Diesel,150,48.0930,2
12202,ford, Edge,2017,Semi-Auto,19552,Diesel,200,47.6717,2
12351,ford, Edge,2018,Semi-Auto,8044,Diesel,145,47.7651,2
15359,ford, Edge,2017,Manual,41940,Diesel,145,48.1846,2
13484,ford, Edge,2016,Manual,21476,Diesel,205,48.2218,2
12367,ford, Edge,2018,Automatic,24230,Diesel,145,47.9523,2
12063,ford, Edge,2016,Manual,52000,Diesel,200,47.9355,2
16544,ford, Edge,2017,Semi-Auto,29000,Diesel,150,48.1269,2
12787,ford, Edge,2018,Semi-Auto,25270,Diesel,150,47.7331,2
17262,ford, Edge,2017,Automatic,23400,Diesel,150,48.1648,2
18958,ford, Edge,2018,Semi-Auto,9600,Diesel,145,47.8607,2
14303,ford, Edge,2016,Semi-Auto,20331,Diesel,200,48.0674,2
19222,ford, Edge,2017,Semi-Auto,21955,Diesel,145,47.6124,2
13778,ford, Edge,2017,Manual,31295,Diesel,200,47.9224,2
16305,ford, Edge,2018,Automatic,10237,Diesel,145,47.9995,2
14937,ford, Edge,2017,Semi-Auto,22765,Diesel,200,47.7811,2
13565,ford, Edge,2018,Manual,15413,Diesel,145,47.6835,2
18697,ford, Edge,2016,Semi-Auto,28500,Diesel,200,47.8728,2
16949,ford, Edge,2016,Automatic,23743,Diesel,200,47.8009,2
17958,ford, Edge,2016,Automatic,22188,Diesel,200,48.2508,2
13464,ford, Edge,2018,Automatic,13649,Diesel,150,47.5814,2
16210,ford, Edge,2017,Manual,29326,Diesel,200,47.8441,2
14672,ford, Edge,2017,Semi-Auto,36763,Diesel,200,47.6952,2
15759,ford, Edge,2017,Manual,22000,Diesel,150,47.8422,2
17979,ford, Edge,2019,Automatic,3000,Diesel,145,40.5149,2
18672,ford, Edge,2019,Automatic,1657,Diesel,145,40.3974,2
16002,ford, Edge,2019,Automatic,4694,Diesel,145,37.3606,2
13380,ford, Edge,2019,Semi-Auto,1461,Diesel,145,36.9996,2
18781,ford, Edge,2019,Semi-Auto,5542,Diesel,145,37.0976,2
16616,ford, Edge,2019,Semi-Auto,6482,Diesel,145,37.0723,2
13807,ford, Edge,2019,Semi-Auto,10,Diesel,145,37.5255,2
15108,ford, Edge,2019,Semi-Auto,7015,Diesel,145,36.7914,2
14824,ford, Edge,2019,Semi-Auto,1521,Diesel,145,36.8878,2
12068,ford, Edge,2019,Semi-Auto,7999,Diesel,145,37.3019,2
18124,ford, Edge,2018,Automatic,11007,Diesel,145,36.8314,2
19334,ford, Edge,2019,Semi-Auto,16192,Diesel,145,37.5121,2
18103,ford, Edge,2019,Automatic,10,Diesel,145,37.4324,2
15642,ford, Edge,2019,Semi-Auto,10,Diesel,145,36.9922,2
14820,ford, Edge,2018,Automatic,2889,Diesel,145,37.1723,2
16985,ford, Edge,2019,Automatic,10,Diesel,145,37.0437,2
17494,ford, Edge,2019,Automatic,1,Diesel,145,37.4386,2
18184,ford, Edge,2019,Semi-Auto,9685,Diesel,145,37.5630,2
16423,ford, Edge,2019,Automatic,4921,Diesel,145,37.3342,2
16921,ford, Edge,2019,Automatic,4536,Diesel,150,37.2681,2
15193,ford, Edge,2019,Automatic,667,Diesel,145,37.1894,2
18291,ford, Edge,2019,Semi-Auto,10,Diesel,145,37.4488,2
16081,ford, Edge,2019,Automatic,15012,Diesel,145,37.2709,2
15357,ford, Edge,2019,Semi-Auto,12766,Diesel,145,37.2078,2
17959,ford, Edge,2019,Semi-Auto,7055,Diesel,145,37.4912,2
17332,vw, Eos,2012,Manual,74000,Diesel,125,58.9839,2
17973,vw, Eos,2015,Manual,41850,Diesel,125,59.0339,2
14426,vw, Eos,2006,Manual,92640,Diesel,200,48.0670,2
12699,vw, Eos,2011,Manual,43000,Petrol,185,41.7030,1.4
17971,vw, Eos,2008,Automatic,127000,Petrol,280,34.2790,2
19478,ford, Fusion,2010,Manual,77000,Diesel,30,63.0499,1.4
18250,ford, Fusion,2010,Manual,96000,Diesel,30,62.8984,1.4
13609,ford, Fusion,2009,Manual,86022,Petrol,205,43.5412,1.4
16193,ford, Fusion,2011,Manual,35006,Petrol,200,42.9098,1.6
16830,ford, Fusion,2004,Automatic,59300,Petrol,200,42.6329,1.4
18012,ford, Fusion,2007,Manual,62233,Petrol,200,42.8147,1.6
12752,ford, Fusion,2005,Manual,31000,Petrol,200,41.4914,1.4
17020,ford, Fusion,2010,Automatic,26588,Petrol,260,37.8115,1.6
13844,merc, G Class,2016,Automatic,16000,Petrol,325,30.6952,4
17634,merc, G Class,2018,Automatic,13000,Diesel,145,28.4462,3
16337,merc, G Class,2013,Automatic,52438,Diesel,580,25.2712,3
18640,merc, G Class,2015,Semi-Auto,34400,Diesel,570,25.3175,3
18085,merc, G Class,2018,Semi-Auto,18234,Petrol,150,21.4971,4
19284,merc, G Class,2019,Automatic,12000,Petrol,145,21.3263,4
14118,merc, G Class,2018,Semi-Auto,19000,Petrol,145,21.4127,4
15200,merc, G Class,2018,Semi-Auto,13046,Petrol,145,21.2268,4
16202,merc, G Class,2017,Automatic,38247,Petrol,145,20.7712,5.5
17792,merc, G Class,2019,Semi-Auto,8691,Diesel,150,10.9488,3
14174,ford, Galaxy,2017,Manual,36123,Diesel,125,56.5397,2
14704,ford, Galaxy,2017,Manual,35495,Diesel,125,56.5342,2
12925,ford, Galaxy,2017,Manual,32750,Diesel,125,56.2570,2
18780,ford, Galaxy,2016,Manual,27315,Diesel,125,56.1929,2
14995,ford, Galaxy,2016,Manual,23300,Diesel,125,56.6108,2
16274,ford, Galaxy,2016,Manual,87180,Diesel,125,56.7873,2
19063,ford, Galaxy,2016,Manual,33883,Diesel,125,56.2189,2
14269,ford, Galaxy,2018,Manual,31504,Diesel,145,56.4314,2
16632,ford, Galaxy,2016,Manual,19406,Diesel,125,56.5584,2
12537,ford, Galaxy,2018,Manual,31961,Diesel,145,56.6865,2
15796,ford, Galaxy,2017,Manual,25183,Diesel,125,56.4378,2
12120,ford, Galaxy,2017,Manual,22995,Diesel,125,56.3130,2
13996,ford, Galaxy,2017,Manual,36947,Diesel,125,56.1745,2
17403,ford, Galaxy,2017,Manual,50446,Diesel,125,56.4199,2
17198,ford, Galaxy,2017,Manual,20999,Diesel,125,56.3068,2
19227,ford, Galaxy,2018,Manual,34350,Diesel,145,56.3395,2
13637,ford, Galaxy,2017,Manual,28492,Diesel,145,56.1636,2
15498,ford, Galaxy,2016,Manual,145,Diesel,125,56.4724,2
17083,ford, Galaxy,2017,Manual,25870,Diesel,125,56.6784,2
12610,ford, Galaxy,2017,Manual,24805,Diesel,125,56.6059,2
15197,ford, Galaxy,2018,Manual,55203,Diesel,150,56.8591,2
16282,ford, Galaxy,2017,Manual,34034,Diesel,150,56.3685,2
16816,ford, Galaxy,2016,Manual,30416,Diesel,125,56.3069,2
13202,ford, Galaxy,2016,Manual,32792,Diesel,125,56.8161,2
14840,ford, Galaxy,2017,Manual,35930,Diesel,125,56.5284,2
18318,ford, Galaxy,2016,Manual,24758,Diesel,125,56.7539,2
14049,ford, Galaxy,2016,Manual,28288,Diesel,125,56.8235,2
15234,ford, Galaxy,2017,Manual,32841,Diesel,125,56.3166,2
19289,ford, Galaxy,2017,Manual,37614,Diesel,125,56.2985,2
19566,ford, Galaxy,2016,Manual,10128,Diesel,125,56.2834,2
12400,ford, Galaxy,2016,Manual,40080,Diesel,125,56.6276,2
13099,ford, Galaxy,2017,Manual,29850,Diesel,125,56.5940,2
12743,ford, Galaxy,2018,Manual,17003,Diesel,145,56.6189,2
16767,ford, Galaxy,2017,Manual,20488,Diesel,125,56.7313,2
15262,ford, Galaxy,2017,Manual,11111,Diesel,125,56.6009,2
17892,ford, Galaxy,2017,Manual,26000,Diesel,125,56.6135,2
13266,ford, Galaxy,2016,Manual,17766,Diesel,125,56.5208,2
12495,ford, Galaxy,2017,Manual,20747,Diesel,150,56.6089,2
19346,ford, Galaxy,2016,Manual,39886,Diesel,125,56.3913,2
14143,ford, Galaxy,2016,Manual,77495,Diesel,125,56.1727,2
18945,ford, Galaxy,2016,Manual,35029,Diesel,125,56.1367,2
17235,ford, Galaxy,2017,Manual,20888,Diesel,125,56.1908,2
14413,ford, Galaxy,2018,Manual,31766,Diesel,145,56.8276,2
13353,ford, Galaxy,2016,Manual,37000,Diesel,125,56.5361,2
12623,ford, Galaxy,2016,Manual,6906,Diesel,125,56.8471,2
16494,ford, Galaxy,2016,Manual,40885,Diesel,125,56.3253,2
16656,ford, Galaxy,2016,Manual,28402,Diesel,125,56.0804,2
15517,ford, Galaxy,2017,Manual,27678,Diesel,125,56.8290,2
14770,ford, Galaxy,2017,Manual,28563,Diesel,125,56.3640,2
16933,ford, Galaxy,2017,Manual,34206,Diesel,125,56.1255,2
12642,ford, Galaxy,2017,Manual,35369,Diesel,125,56.5826,2
14656,ford, Galaxy,2016,Manual,22000,Diesel,125,56.4775,2
15569,ford, Galaxy,2018,Manual,31909,Diesel,145,56.5324,2
19625,ford, Galaxy,2017,Manual,25745,Diesel,125,56.6236,2
16863,ford, Galaxy,2017,Manual,42580,Diesel,150,56.7702,2
16782,ford, Galaxy,2017,Manual,34036,Diesel,125,56.3663,2
18422,ford, Galaxy,2018,Manual,8346,Diesel,145,56.6215,2
14895,ford, Galaxy,2016,Manual,45973,Diesel,125,56.5550,2
19174,ford, Galaxy,2016,Manual,11100,Diesel,125,56.4585,2
13172,ford, Galaxy,2018,Manual,37411,Diesel,145,56.7056,2
14717,ford, Galaxy,2016,Manual,36209,Diesel,125,56.6906,2
15169,ford, Galaxy,2017,Manual,41340,Diesel,125,56.4765,2
18384,ford, Galaxy,2017,Manual,27203,Diesel,125,56.7265,2
16303,ford, Galaxy,2017,Manual,28310,Diesel,125,56.7260,2
12369,ford, Galaxy,2019,Manual,5612,Diesel,145,55.4712,2
14066,ford, Galaxy,2019,Manual,8307,Diesel,145,55.4856,2
12922,ford, Galaxy,2019,Manual,2000,Diesel,145,55.4390,2
18828,ford, Galaxy,2019,Manual,9129,Diesel,145,55.4006,2
12786,ford, Galaxy,2019,Manual,2815,Diesel,145,55.3365,2
14962,ford, Galaxy,2019,Manual,12500,Diesel,145,55.5096,2
12793,ford, Galaxy,2019,Manual,16448,Diesel,145,55.2652,2
17247,ford, Galaxy,2019,Manual,2725,Diesel,145,55.4681,2
16529,ford, Galaxy,2019,Manual,5593,Diesel,150,55.6546,2
19053,ford, Galaxy,2018,Manual,9609,Diesel,145,55.2547,2
16496,ford, Galaxy,2019,Manual,9188,Diesel,145,55.5325,2
12953,ford, Galaxy,2019,Semi-Auto,3802,Diesel,145,54.1589,2
18196,ford, Galaxy,2019,Semi-Auto,4577,Diesel,145,54.3099,2
19282,ford, Galaxy,2019,Automatic,8156,Diesel,145,54.5303,2
13455,ford, Galaxy,2019,Semi-Auto,4960,Diesel,145,53.4591,2
12908,ford, Galaxy,2018,Automatic,9041,Diesel,145,53.2544,2
12747,ford, Galaxy,2019,Semi-Auto,7439,Diesel,145,53.4568,2
18554,ford, Galaxy,2016,Semi-Auto,20486,Diesel,145,52.1993,2
14233,ford, Galaxy,2016,Automatic,24664,Diesel,150,52.1624,2
16333,ford, Galaxy,2017,Semi-Auto,40838,Diesel,145,52.0905,2
18645,ford, Galaxy,2018,Automatic,8339,Diesel,145,52.4647,2
14125,ford, Galaxy,2016,Semi-Auto,34145,Diesel,145,52.1917,2
13369,ford, Galaxy,2016,Semi-Auto,17136,Diesel,145,52.1696,2
12689,ford, Galaxy,2018,Semi-Auto,32340,Diesel,150,52.5056,2
12223,ford, Galaxy,2017,Automatic,7743,Diesel,145,52.5789,2
19068,ford, Galaxy,2018,Semi-Auto,23836,Diesel,145,52.3771,2
15806,ford, Galaxy,2017,Automatic,19921,Diesel,145,52.4837,2
15427,ford, Galaxy,2013,Manual,45987,Diesel,145,52.5956,1.6
18172,ford, Galaxy,2016,Semi-Auto,10121,Diesel,145,52.3915,2
12037,ford, Galaxy,2018,Semi-Auto,42164,Diesel,145,52.2440,2
14892,ford, Galaxy,2017,Automatic,41757,Diesel,145,51.9187,2
18439,ford, Galaxy,2018,Automatic,28425,Diesel,145,52.1878,2
14337,ford, Galaxy,2017,Semi-Auto,32582,Diesel,145,52.4656,2
19495,ford, Galaxy,2017,Semi-Auto,28613,Diesel,145,52.3218,2
16814,ford, Galaxy,2017,Semi-Auto,40512,Diesel,150,52.2768,2
14745,ford, Galaxy,2017,Automatic,6989,Diesel,150,52.0183,2
16534,ford, Galaxy,2017,Semi-Auto,11348,Diesel,145,52.2402,2
14347,ford, Galaxy,2018,Semi-Auto,34715,Diesel,145,52.1455,2
15366,ford, Galaxy,2017,Automatic,28997,Diesel,145,52.1918,2
16220,ford, Galaxy,2017,Semi-Auto,27829,Diesel,145,52.5074,2
12990,ford, Galaxy,2017,Semi-Auto,40782,Diesel,145,52.3954,2
18052,ford, Galaxy,2017,Semi-Auto,26088,Diesel,145,52.3879,2
16291,ford, Galaxy,2016,Automatic,23647,Diesel,145,52.3338,2
17900,ford, Galaxy,2018,Semi-Auto,34880,Diesel,145,52.3419,2
14206,ford, Galaxy,2018,Semi-Auto,25700,Diesel,145,52.4008,2
19208,ford, Galaxy,2017,Semi-Auto,27503,Diesel,145,52.4197,2
12307,ford, Galaxy,2017,Semi-Auto,36708,Diesel,145,52.2154,2
16294,ford, Galaxy,2016,Semi-Auto,29228,Diesel,145,52.2079,2
16920,ford, Galaxy,2017,Automatic,28522,Diesel,145,52.1531,2
13800,ford, Galaxy,2016,Automatic,35646,Diesel,160,51.7028,2
18197,ford, Galaxy,2016,Semi-Auto,47937,Diesel,165,51.3095,2
14114,ford, Galaxy,2010,Manual,92000,Diesel,200,49.9800,2
17568,ford, Galaxy,2014,Manual,44314,Diesel,150,49.8127,2
17876,ford, Galaxy,2013,Automatic,52100,Diesel,200,47.4819,2
12533,ford, Galaxy,2014,Automatic,55632,Diesel,160,47.0836,2
19233,ford, Galaxy,2019,Semi-Auto,9513,Diesel,145,46.7490,2
15997,ford, Galaxy,2019,Semi-Auto,14872,Diesel,145,46.0856,2
13738,ford, Galaxy,2009,Manual,58000,Diesel,200,44.5916,1.8
18914,ford, Galaxy,2008,Manual,174000,Diesel,220,44.8548,1.8
15594,ford, Galaxy,2007,Manual,89000,Diesel,220,44.9657,1.8
13320,ford, Galaxy,2008,Manual,75988,Diesel,190,44.9588,1.8
18858,ford, Galaxy,2007,Manual,134000,Diesel,235,44.5203,1.8
14663,ford, Galaxy,2007,Manual,133694,Diesel,235,43.1941,2
12281,ford, Galaxy,2019,Automatic,600,Diesel,145,43.3850,2
13323,ford, Galaxy,2017,Manual,18000,Petrol,145,43.6001,1.5
17982,ford, Galaxy,2016,Manual,24696,Petrol,160,43.4807,1.5
14124,ford, Galaxy,2016,Manual,21013,Petrol,160,43.5538,1.5
16592,ford, Galaxy,2012,Manual,64237,Petrol,235,39.2437,1.6
17178,ford, Galaxy,2012,Manual,39653,Petrol,235,39.6734,1.6
15080,ford, Galaxy,2016,Automatic,40874,Petrol,260,35.8928,2
18729,ford, Galaxy,2005,Manual,114000,Petrol,305,28.0224,2.3
13205,hyundi, Getz,2007,Manual,57000,Petrol,125,51.4706,1.1
18180,hyundi, Getz,2007,Manual,90800,Petrol,125,51.4769,1.1
12236,hyundi, Getz,2003,Automatic,51000,Petrol,260,37.5337,1.6
14529,hyundi, Getz,2003,Automatic,59000,Petrol,260,37.3573,1.3
16270,merc, GL Class,2016,Automatic,11653,Diesel,20,67.3959,2.1
17130,merc, GL Class,2016,Manual,46808,Diesel,20,67.4016,2.1
18702,merc, GL Class,2015,Automatic,64539,Diesel,20,67.0442,2.1
13190,merc, GL Class,2017,Automatic,18345,Diesel,145,67.2668,2.1
12930,merc, GL Class,2017,Manual,14602,Diesel,20,67.5029,2.1
16403,merc, GL Class,2016,Automatic,53167,Diesel,20,67.4153,2.1
13933,merc, GL Class,2016,Automatic,11684,Diesel,20,67.2476,2.1
13667,merc, GL Class,2016,Manual,9780,Diesel,20,67.1830,2.1
17886,merc, GL Class,2015,Manual,27142,Diesel,20,67.1370,2.1
14585,merc, GL Class,2017,Manual,42830,Diesel,145,67.0172,2.1
13356,merc, GL Class,2016,Automatic,35333,Diesel,30,64.5859,2.1
14397,merc, GL Class,2016,Manual,42320,Diesel,20,64.0484,2.1
19513,merc, GL Class,2017,Manual,22750,Diesel,30,63.9829,2.1
19375,merc, GL Class,2016,Manual,30140,Diesel,30,64.5178,2.1
19457,merc, GL Class,2016,Automatic,29834,Diesel,30,64.0229,2.1
18751,merc, GL Class,2015,Automatic,41270,Diesel,20,63.1146,2.1
16687,merc, GL Class,2014,Manual,23888,Diesel,30,62.6512,2.1
19047,merc, GL Class,2016,Automatic,54761,Diesel,125,56.9502,2.1
17881,merc, GL Class,2015,Automatic,40319,Diesel,125,56.1626,2.1
16898,merc, GL Class,2015,Automatic,24314,Diesel,125,56.4152,2.1
15618,merc, GL Class,2015,Automatic,40659,Diesel,125,56.6694,2.1
16440,merc, GL Class,2017,Automatic,56316,Diesel,125,56.8294,2.1
17855,merc, GL Class,2016,Automatic,20617,Diesel,125,56.3336,2.1
16032,merc, GL Class,2017,Automatic,19000,Diesel,145,56.6798,2.1
19039,merc, GL Class,2015,Automatic,53789,Diesel,125,56.3911,2.1
12663,merc, GL Class,2015,Automatic,39518,Diesel,125,56.3802,2.1
15260,merc, GL Class,2016,Automatic,19859,Diesel,125,56.5385,2.1
12217,merc, GL Class,2018,Automatic,2880,Diesel,145,56.4046,2.1
14203,merc, GL Class,2017,Automatic,47424,Diesel,125,56.4821,2.1
14022,merc, GL Class,2017,Automatic,25462,Diesel,145,56.3586,2.1
12074,merc, GL Class,2017,Automatic,8442,Diesel,145,56.9295,2.1
17612,merc, GL Class,2015,Automatic,53845,Diesel,125,56.6264,2.1
18262,merc, GL Class,2016,Automatic,35025,Diesel,125,56.3494,2.1
12727,merc, GL Class,2018,Automatic,8291,Diesel,145,56.3627,2.1
14090,merc, GL Class,2016,Automatic,25285,Diesel,125,56.4871,2.1
12530,merc, GL Class,2018,Automatic,14026,Diesel,145,56.8183,2.1
15872,merc, GL Class,2016,Automatic,46864,Diesel,125,56.4463,2.1
16250,merc, GL Class,2015,Automatic,54965,Diesel,125,55.2449,2.1
17153,merc, GL Class,2015,Automatic,29520,Diesel,125,54.9837,2.1
18478,merc, GL Class,2015,Automatic,42073,Diesel,125,55.4258,2.1
18518,merc, GL Class,2015,Automatic,24963,Diesel,125,55.0901,2.1
16664,merc, GL Class,2015,Automatic,27000,Diesel,125,55.2492,2.1
19564,merc, GL Class,2015,Automatic,23117,Diesel,125,55.4484,2.1
12633,merc, GL Class,2015,Automatic,39775,Diesel,125,55.4461,2.1
15018,merc, GL Class,2015,Automatic,49838,Diesel,125,55.0661,2.1
14300,merc, GL Class,2015,Automatic,45000,Diesel,125,55.3489,2.1
12923,merc, GL Class,2014,Automatic,5007,Diesel,145,55.3124,2.1
18048,merc, GL Class,2014,Automatic,35598,Diesel,145,55.4019,2.1
17207,merc, GL Class,2014,Automatic,42719,Diesel,145,55.5230,2.1
14498,merc, GL Class,2016,Automatic,13144,Diesel,125,55.8042,2.1
18338,merc, GL Class,2018,Automatic,14505,Petrol,145,50.3974,1.6
17446,merc, GL Class,2016,Automatic,17909,Petrol,145,50.3951,1.6
14249,merc, GL Class,2016,Manual,34132,Petrol,145,48.2652,1.6
18635,merc, GL Class,2018,Manual,25458,Petrol,145,48.5782,1.6
12124,merc, GL Class,2017,Automatic,30827,Diesel,200,47.8718,2.1
14647,merc, GL Class,2017,Automatic,28000,Diesel,200,47.6671,2.1
16293,merc, GL Class,2017,Automatic,24000,Diesel,200,47.8423,2.1
14890,merc, GL Class,2017,Automatic,28871,Diesel,145,45.5623,3
12194,merc, GL Class,2016,Automatic,36000,Diesel,235,43.2470,3
13502,merc, GL Class,2014,Automatic,34534,Petrol,200,42.5941,2
19474,merc, GL Class,2014,Automatic,24809,Petrol,200,43.0086,2
16641,merc, GL Class,2016,Automatic,42000,Diesel,260,42.7459,3
19421,merc, GL Class,2016,Automatic,72000,Diesel,300,39.3693,3
17340,merc, GL Class,2015,Automatic,31112,Diesel,330,36.6624,3
14369,merc, GL Class,2016,Automatic,16000,Diesel,300,36.2138,3
12282,merc, GL Class,2015,Automatic,51081,Diesel,325,36.1479,3
12670,merc, GL Class,2016,Automatic,14253,Diesel,325,36.3170,3
16495,merc, GL Class,2015,Automatic,45712,Diesel,330,35.8629,3
18683,merc, GL Class,2016,Automatic,18091,Diesel,330,36.1158,3
16308,merc, GL Class,2015,Semi-Auto,44902,Diesel,325,36.0059,3
15739,merc, GL Class,2016,Semi-Auto,29810,Diesel,325,36.3080,3
18561,merc, GL Class,2015,Semi-Auto,22548,Diesel,330,35.9034,3
18494,merc, GL Class,2015,Automatic,13581,Diesel,330,36.2789,3
15257,merc, GL Class,2015,Semi-Auto,36281,Diesel,330,36.1213,3
17832,merc, GL Class,2013,Automatic,60462,Diesel,325,35.3254,3
16748,merc, GL Class,2014,Automatic,67833,Diesel,325,35.3477,3
12569,merc, GL Class,2014,Automatic,53407,Diesel,325,35.5086,3
15724,merc, GL Class,2007,Automatic,104000,Diesel,570,28.6369,3
16414,merc, GL Class,2014,Automatic,55000,Petrol,570,22.5876,5.5
16556,merc, GLB Class,2020,Semi-Auto,1508,Diesel,145,47.9303,2
18101,merc, GLB Class,2020,Semi-Auto,4500,Diesel,145,47.7594,2
14577,merc, GLB Class,2020,Semi-Auto,29,Diesel,145,46.5303,2
14617,merc, GLB Class,2020,Semi-Auto,19,Diesel,145,46.0850,2
15310,merc, GLB Class,2020,Automatic,50,Diesel,145,45.8496,2
16860,merc, GLB Class,2020,Semi-Auto,2000,Diesel,145,46.5150,2
12983,merc, GLB Class,2020,Semi-Auto,29,Diesel,145,44.9122,2
17744,merc, GLB Class,2020,Semi-Auto,50,Diesel,145,44.8937,2
16924,merc, GLB Class,2020,Semi-Auto,16,Diesel,145,44.5529,2
19480,merc, GLS Class,2017,Automatic,26452,Diesel,305,36.9066,3
12780,merc, GLS Class,2019,Automatic,11607,Diesel,145,37.4449,3
17110,merc, GLS Class,2016,Semi-Auto,32609,Diesel,300,37.2020,3
14289,merc, GLS Class,2019,Automatic,20429,Diesel,145,36.9970,3
15319,merc, GLS Class,2017,Semi-Auto,22219,Diesel,145,37.0048,3
18510,merc, GLS Class,2018,Automatic,13609,Diesel,145,37.1170,3
17451,merc, GLS Class,2018,Automatic,5987,Diesel,145,37.0468,3
16183,merc, GLS Class,2017,Automatic,28416,Diesel,145,36.8816,3
19465,merc, GLS Class,2017,Automatic,17000,Diesel,305,37.1987,3
18637,merc, GLS Class,2016,Semi-Auto,33000,Diesel,300,36.8499,3
18501,merc, GLS Class,2018,Semi-Auto,8963,Diesel,145,37.2624,3
17022,merc, GLS Class,2017,Semi-Auto,44555,Diesel,300,37.0561,3
13092,merc, GLS Class,2017,Automatic,11575,Diesel,150,37.2060,3
18638,merc, GLS Class,2018,Semi-Auto,5376,Diesel,145,37.2442,3
15832,merc, GLS Class,2018,Automatic,16489,Diesel,145,37.0258,3
16379,merc, GLS Class,2017,Automatic,25605,Diesel,145,37.4361,3
18750,merc, GLS Class,2016,Automatic,42924,Diesel,300,36.8754,3
